sample,spotsize,fluence,rep_rate,sig_bg,N,9.979,10B,10.035,10.433,11B,11/10B,11/10.035,11/9.979,11/10B2se,11/10.0352se,11/9.9792se,11/10Bc,[B],d11B,r2se,B/Ca,B/Ca_2sd,Dd11B,cald11B
gan_bulk_f6 - 14,75,6.305,6,28.51098883804076,53,5.034798386183604e-05,0.0027482873879922016,3.776294874897723e-05,0.0,0.012581231134416624,4.578041660051285,404.75001120843916,282.23162494189364,0.006130107588336771,69.297957142121,35.48802136932173,4.038343658855432,10.402162270786315,-1.3172047037883772,1.3390239852618768,94.56626290842675,16.792848061857274,-13.932174991553872,12.614970287765495
wb13_flat - 64,75,6.182,6,44.13493574480062,53,6.161695739723765e-05,0.004141771991172579,4.576764183728322e-05,0.0,0.018966919831725056,4.579244819363648,424.96754830819435,315.69541582569224,0.0027128315310329014,19.89238792104611,13.64267817095248,4.039404979642892,15.681849872933562,-1.054739965701268,0.5924189769373127,98.64924255725707,6.552147538237031,-13.342988023648058,12.28824805794679
gan_bulk_f6 - 15,75,6.276,6,39.38639779657572,53,6.911115739643063e-05,0.003677183564805792,5.293912537983363e-05,0.0,0.0167980849077985,4.5678746457856665,330.3712442011889,250.40430356932902,0.004415942976322167,20.354450805571776,13.23554235707736,4.029375217622725,13.888657094246199,-3.535101127756346,0.9667390895668138,76.19859068279625,5.9102948630992,-16.71019158747326,13.175090459716916
cuisemc_f5 - 5,75,6.257,6,32.854088972278426,53,4.47778521074208e-05,0.0030972462952328743,3.4904422814238316e-05,0.0,0.014205554279876938,4.58672649572572,486.7526695116752,361.7213398797672,0.006259401702231042,71.17559543986387,36.65500875920045,4.046004653157887,11.745152695074049,0.5773599620857439,1.364677337544337,110.84594071145818,17.029268925870724,-11.841889989603013,12.419249951688757
cuisemc_f4 - 2,75,6.091,6,48.23345250760697,53,6.681713429880735e-05,0.004525964267139809,5.190278622981733e-05,0.0,0.02074795021642842,4.583055245709176,408.2951340235285,313.85770401772925,0.0033542336753765766,21.748028543125532,13.146275241562828,4.042766200927591,17.154405847221717,-0.22350960202199843,0.7318772075717247,93.09023902957489,6.620243238043591,-13.824703522821373,13.601193920799375
gan_bulk_f6 - 16,75,6.145,6,45.737253553695126,53,6.645744831473628e-05,0.004294595692988486,5.049189231118185e-05,0.0,0.01968833771692744,4.584438728680334,400.843302571382,302.936471161099,0.0040082795589624085,18.83888149075063,12.692196180084858,4.043986587306436,16.278318201569085,0.07829207290321882,0.8743228552464966,91.73672664780338,6.105254649439923,-14.052778197887253,14.131070270790472
cuisege_f10 - 4,75,6.144,6,52.07749141454181,53,6.0519575112734116e-05,0.004944864464998144,4.6039590928452456e-05,0.0,0.022745909591588655,4.600519233385699,522.7577664421513,389.45219589480433,0.003049296186535585,33.73638815302494,19.864216900852274,4.058171387059301,18.80631871717944,3.5861944865187567,0.6628156588080365,120.09197152357999,9.596207732536142,-11.128650390089946,14.714844876608703
wb13_flat - 65,75,6.047,6,45.07676807711568,53,6.191986427929207e-05,0.0042596412079278665,4.657922720709839e-05,0.0,0.01949658707318629,4.57715863670045,427.1597052066454,320.94161966461706,0.0025977297603629783,17.25771269188579,12.36935464071381,4.0375647337135785,16.119778763702246,-1.5098329701536128,0.5675419985520999,98.50423114846893,6.114075182364129,-13.282408214592351,11.772575244438737
gan_bulk_f6 - 17,75,6.191,6,37.58713752773923,53,6.087866431275147e-05,0.0035430868716343263,4.836933754988866e-05,0.0,0.016217820697234795,4.577270834237935,349.1314947838453,276.58781544048486,0.004602412605524699,21.693518237524508,16.871227602687256,4.037663704463014,13.408894627940212,-1.4853574938076264,1.005492742771239,80.8185516452018,6.302383298682228,-15.899512122868556,14.41415462906093
cuisege_f10 - 5,75,6.042,6,50.47451732118252,53,6.204898407974308e-05,0.004757476208600802,5.039296207471519e-05,0.0,0.0218549640027428,4.593552634764007,442.3662797718297,359.0874945434048,0.0032907707595942535,21.947330942368257,16.706931877837704,4.0520260695945876,18.06968487820136,2.0664568559225494,0.7163890394309841,102.79401453866683,7.033568318994431,-12.87847672207051,14.944933577993059
gan_bulk_f6 - 18,75,6.149,6,34.33680911967321,53,6.488794594104136e-05,0.0032307916669094988,5.005313789061245e-05,0.0,0.014767499759429615,4.5698496584705035,306.62239572061196,233.14612940491517,0.005009477176596668,21.592959776664614,11.871734107105707,4.031117399224428,12.209769234043057,-3.104259441440993,1.0962017464428588,71.52532852942599,6.060517459017084,-17.876557545000445,14.772298103559452
wb13_flat - 66,75,6.278,6,37.49217696342516,53,6.476151335539076e-05,0.003607475506781672,4.658220184127318e-05,0.0,0.01649889044829745,4.574111546565871,389.89096018770897,269.3036855721415,0.004534232602661269,33.93843484588475,15.58121157042555,4.035094080611633,13.78006941686005,-2.1208257321608803,0.9912815978581585,92.37295553138772,9.143212083556925,-14.403584306521992,12.282758574361111
wb13_flat - 67,75,6.096,6,48.092226776209465,53,6.69808373359245e-05,0.004516167559438116,4.919728720809376e-05,0.0,0.020705192724203365,4.584912501762963,437.18926150405133,317.22990215449016,0.0029317916728461213,23.116294463182676,13.171914722862345,4.044622241422109,17.29322307600573,0.23548940000295282,0.6394433201765152,103.98581025041267,7.364719874824595,-13.012883468226187,13.24837286822914
wb13_flat - 68,75,6.242,6,29.015951828720674,53,5.7829038546940235e-05,0.0027452581750589343,4.239621724105565e-05,0.0,0.012502486678576308,4.5551412518982275,309.99883041677754,228.22115772083203,0.0050628701388870205,24.676212798140167,13.254828554193242,4.018359262725887,10.442225485043327,-6.259347887961453,1.1114628194629994,74.02429396739623,6.847407629513406,-17.699992097338335,11.440644209376881
wb13_flat - 69,75,6.302,6,52.27479448011731,53,6.444306892076842e-05,0.004881609993227266,4.739556723768114e-05,0.0,0.022408840385284148,4.589912463462392,483.2923652592278,353.14229382512076,0.0029049279640852195,23.65673493059755,16.399630226871672,4.049033003086152,18.716129852987635,1.3262712056505421,0.6328939793971349,115.86187009975276,7.8720872457968225,-11.915952292761107,13.242223498411649
wb13_f1 - 5,75,6.219,6,34.86378487674322,53,6.089222021204551e-05,0.0032634639124487293,4.560024738467802e-05,0.0,0.01490181750144919,4.56475873170131,336.2477153189136,249.8123370261713,0.005108300354586138,20.87116952459403,14.48325737312252,4.026843409959453,12.44617510800795,-4.161217418965246,1.1190734614537332,80.93066948186434,6.306945231321564,-16.446663040891806,12.28544562192656
wb13_flat - 70,75,6.358,6,45.111550091471074,53,6.381889487740974e-05,0.00419826114361024,4.6266586086859085e-05,0.0,0.0192226858619658,4.578813569724705,424.48199405102906,303.72802809414327,0.003358517802027192,18.15054153693348,8.858175426833565,4.039242013083755,16.05501572281289,-1.095041612259262,0.7334908379397326,102.57537644295539,6.526800605709921,-13.356489655840175,12.261448043580913
wb13_flat - 71,75,6.151,6,29.81420685903975,53,5.5412538463033016e-05,0.0028008085598679538,4.344712975609552e-05,0.0,0.012789981705574688,4.56647933102286,310.18762802518313,242.61629932846012,0.0048200440609949165,20.97486865907463,17.817747590869974,4.028361252291633,10.682344748908648,-3.7858548566936934,1.0555274012190172,75.2567213268294,6.202537392162147,-17.690231088951144,13.904376232257452
cuisege_f9 - 5,75,6.199,6,49.27434026572123,53,5.625209529006021e-05,0.004589828640421714,4.368077770410812e-05,0.0,0.021108247041519777,4.597601866949286,499.85403654364836,380.3748132211097,0.003909672786190061,31.530887759349476,18.30994362431031,4.055816280270701,17.62985883274284,3.003776339489006,0.850372193881221,122.25284010543835,9.625766840388739,-11.570637675883978,14.574414015372984
wb13_flat - 72,75,6.096,6,42.76987936520452,53,6.055039755441627e-05,0.004016629722390267,4.644518438678648e-05,0.0,0.018410088083752933,4.582666574727378,405.39721384281245,307.0277707664214,0.004010201243118826,28.00747427691368,15.929833521297713,4.042640976471635,15.376324399487263,-0.2544776226459655,0.8750803004596494,100.3672945776095,8.393297591717308,-13.91241659231401,13.657938969668045
gan_bulk_f7 - 7,75,6.208,6,35.54809103976592,53,6.380324573069385e-05,0.003313609191896997,4.854500336591343e-05,0.0,0.015107050988366351,4.5580763360673595,329.7131841347181,247.8530253683502,0.005954110332925252,28.16503589668123,18.039523071221367,4.021126975332861,12.698019868419633,-5.57489228031427,1.3062770111617679,84.13414442345562,8.207886312270519,-16.740278587114812,11.165386306800542
cuisege_f9 - 6,75,6.18,6,47.746992166268726,53,5.8008739483615303e-05,0.00441566645179441,4.318961938640526e-05,0.0,0.020288871578054334,4.5948112524013265,489.6168413804936,358.98411236790173,0.0034002911392634217,28.669466471485332,16.343371704493855,4.053534454303377,17.05352650258102,2.4394805469727388,0.7400284696104485,125.61464987971492,9.441184461700587,-11.781367636654213,14.220848183626952
